ID,Timestamp,Value
10094,2022-02-28 16:37:29.732+00,108.126
10075,2022-02-28 16:37:29.732+00,4.944
10103,2022-02-28 16:37:29.732+00,111.109
10079,2022-02-28 16:37:29.732+00,28.729
10096,2022-02-28 16:37:29.732+00,66.971
10004,2022-02-28 16:37:29.732+00,144.67
10081,2022-02-28 16:37:29.732+00,57084.941
10077,2022-02-28 16:37:29.732+00,1013.288
10003,2022-02-28 16:22:30.449+00,17.82
10099,2022-02-28 16:22:30.449+00,10.773
10031,2022-02-28 16:22:30.449+00,66.268
10098,2022-02-28 16:22:30.449+00,212996.25
10029,2022-02-28 16:22:30.449+00,65.982
10100,2022-02-28 16:22:30.449+00,68.295
10086,2022-02-28 16:22:30.449+00,822.292
10020,2022-02-28 16:22:30.449+00,44.785
10010,2022-02-28 16:22:30.449+00,157.64
10017,2022-02-28 16:22:30.449+00,30.617
10074,2022-02-28 16:22:30.449+00,55912.055
10075,2022-02-28 16:22:30.449+00,4.927
10096,2022-02-28 16:22:30.449+00,57.17
10011,2022-02-28 16:22:30.449+00,126.32
10089,2022-02-28 16:22:30.449+00,210794.844
10028,2022-02-28 16:22:30.449+00,425.504
10084,2022-02-28 16:22:30.449+00,1011.092
10090,2022-02-28 16:22:30.449+00,9.519
10012,2022-02-28 16:22:30.449+00,189
10076,2022-02-28 16:22:30.449+00,66.373
10004,2022-02-28 16:22:30.449+00,144.1
10083,2022-02-28 16:22:30.449+00,68.179
10077,2022-02-28 16:22:30.449+00,1011.12
10079,2022-02-28 16:22:30.449+00,24.278
10082,2022-02-28 16:22:30.449+00,4.987
10002,2022-02-28 16:22:30.449+00,142.62
10103,2022-02-28 16:22:30.449+00,111.141
10092,2022-02-28 16:22:30.449+00,158.468
10015,2022-02-28 16:22:30.449+00,804
10023,2022-02-28 16:22:30.449+00,39.791
10081,2022-02-28 16:22:30.449+00,57080.492
10014,2022-02-28 16:22:30.449+00,746
10026,2022-02-28 16:22:30.448+00,49.232
10087,2022-02-28 16:22:30.448+00,51.664
10095,2022-02-28 16:22:30.448+00,930.795
10013,2022-02-28 16:22:30.448+00,173
10072,2022-02-28 16:22:30.448+00,24.332
10091,2022-02-28 16:22:30.448+00,52.716
10030,2022-02-28 16:22:30.448+00,430.851
10000,2022-02-28 16:22:30.448+00,9.054
10022,2022-02-28 16:22:29.432+00,9.239
10101,2022-02-28 16:22:29.432+00,159.413
10094,2022-02-28 16:22:29.432+00,106.4
10012,2022-02-28 16:07:31.185+00,186
10083,2022-02-28 16:07:31.184+00,64.705
10076,2022-02-28 16:07:31.184+00,64.698
10098,2022-02-28 16:07:31.184+00,212986.188
10023,2022-02-28 16:07:31.184+00,37.469
10089,2022-02-28 16:07:31.184+00,210786.109
10011,2022-02-28 16:07:31.184+00,123.9
10020,2022-02-28 16:07:31.184+00,42.286
10002,2022-02-28 16:07:31.184+00,142.21
10017,2022-02-28 16:07:31.184+00,29.042
10029,2022-02-28 16:07:31.184+00,65.737
10086,2022-02-28 16:07:31.184+00,878.06
10090,2022-02-28 16:07:31.184+00,10.165
10099,2022-02-28 16:07:31.184+00,12.026
10031,2022-02-28 16:07:31.184+00,65.864
10082,2022-02-28 16:07:31.184+00,4.869
10028,2022-02-28 16:07:31.184+00,420.817
10074,2022-02-28 16:07:31.184+00,55907.672
10010,2022-02-28 16:07:31.184+00,155.39
10084,2022-02-28 16:07:31.184+00,1012.323
10030,2022-02-28 16:07:31.183+00,420.695
10026,2022-02-28 16:07:31.183+00,47.361
10092,2022-02-28 16:07:31.183+00,157.258
10091,2022-02-28 16:07:31.183+00,60.745
10095,2022-02-28 16:07:31.183+00,1039.129
10087,2022-02-28 16:07:31.183+00,42.927
10013,2022-02-28 16:07:31.183+00,185
10000,2022-02-28 16:07:31.183+00,10.018
10072,2022-02-28 16:07:31.183+00,19.947
10019,2022-02-28 16:07:30.168+00,9.89
10015,2022-02-28 16:07:30.168+00,807
10016,2022-02-28 16:07:30.168+00,7.053
10101,2022-02-28 16:07:30.168+00,158.342
10004,2022-02-28 16:07:30.168+00,143.5
10094,2022-02-28 16:07:30.168+00,106.793
10100,2022-02-28 16:07:30.168+00,85.565
10077,2022-02-28 16:07:30.168+00,1012.407
10096,2022-02-28 16:07:30.168+00,47.12
10075,2022-02-28 16:07:30.168+00,4.871
10079,2022-02-28 16:07:30.168+00,19.847
10081,2022-02-28 16:07:30.168+00,57076.059
10025,2022-02-28 16:07:30.168+00,11.142
10103,2022-02-28 16:07:30.168+00,111.311
10042,2022-02-28 15:54:03.09+00,8.23
10059,2022-02-28 15:54:03.09+00,18.009
10054,2022-02-28 15:54:03.09+00,182.429
10041,2022-02-28 15:54:03.09+00,8
10036,2022-02-28 15:54:03.09+00,99.47
10040,2022-02-28 15:54:03.09+00,8
10069,2022-02-28 15:54:03.09+00,450
10067,2022-02-28 15:54:03.09+00,500
10044,2022-02-28 15:54:03.09+00,23.58
10047,2022-02-28 15:54:03.09+00,51.8
10068,2022-02-28 15:54:03.09+00,500
10063,2022-02-28 15:54:03.09+00,343.063
10056,2022-02-28 15:54:03.09+00,25.286
10104,2022-02-28 15:54:03.09+00,729.474
10070,2022-02-28 15:54:03.09+00,0
10046,2022-02-28 15:54:03.09+00,66.12
10053,2022-02-28 15:54:03.09+00,30.522
10051,2022-02-28 15:54:03.09+00,914
10039,2022-02-28 15:54:03.09+00,8
10108,2022-02-28 15:54:03.09+00,"""0.000"""
10106,2022-02-28 15:54:03.09+00,791.532
10058,2022-02-28 15:54:03.09+00,8.188
10043,2022-02-28 15:54:03.09+00,8
10049,2022-02-28 15:54:03.09+00,233
10055,2022-02-28 15:54:03.09+00,8.28
10062,2022-02-28 15:54:03.09+00,329.386
10064,2022-02-28 15:54:02.075+00,506.454
10050,2022-02-28 15:54:02.075+00,909
10048,2022-02-28 15:54:02.075+00,180
10065,2022-02-28 15:54:02.075+00,502.977
10057,2022-02-28 15:54:02.075+00,200.752
10060,2022-02-28 15:54:02.075+00,182.466
10066,2022-02-28 15:54:02.075+00,420.879
10061,2022-02-28 15:54:02.075+00,13.588
10045,2022-02-28 15:54:02.074+00,10.74
10038,2022-02-28 15:54:02.074+00,70.37
10037,2022-02-28 15:54:02.074+00,8
10105,2022-02-28 15:54:02.074+00,815.862
10071,2022-02-28 15:54:02.074+00,0
10052,2022-02-28 15:54:02.074+00,7.348
10107,2022-02-28 15:54:02.074+00,"""0.000"""
10109,2022-02-28 15:54:02.074+00,"""0.000"""
10030,2022-02-28 15:52:31.76+00,424.691
10087,2022-02-28 15:52:31.76+00,33.617
10096,2022-02-28 15:52:30.746+00,36.863
10101,2022-02-28 15:52:30.746+00,154.957
10004,2022-02-28 15:52:30.746+00,141.27
10094,2022-02-28 15:52:30.746+00,106.964
10100,2022-02-28 15:52:30.746+00,74.373
10077,2022-02-28 15:52:30.746+00,1016.096
10079,2022-02-28 15:52:30.746+00,15.454
10103,2022-02-28 15:52:30.746+00,110.945
10015,2022-02-28 15:52:30.746+00,808
10081,2022-02-28 15:52:30.746+00,57071.668
10075,2022-02-28 15:52:30.746+00,4.965
10098,2022-02-28 15:52:30.745+00,212975.922
10086,2022-02-28 15:52:30.745+00,889.256
10007,2022-02-28 15:52:30.745+00,8
10082,2022-02-28 15:52:30.745+00,4.918
10072,2022-02-28 15:52:30.745+00,15.548
10026,2022-02-28 15:52:30.745+00,44.809
10002,2022-02-28 15:52:30.745+00,140.17
10017,2022-02-28 15:52:30.745+00,27.282
10090,2022-02-28 15:52:30.745+00,10.288
10028,2022-02-28 15:52:30.745+00,428.852
10011,2022-02-28 15:52:30.745+00,121.12
10006,2022-02-28 15:52:30.745+00,8
10012,2022-02-28 15:52:30.745+00,191
10000,2022-02-28 15:52:30.745+00,10.041
10084,2022-02-28 15:52:30.745+00,1016.002
10074,2022-02-28 15:52:30.745+00,55903.266
10095,2022-02-28 15:52:30.745+00,972.695
10023,2022-02-28 15:52:30.745+00,35.095
10091,2022-02-28 15:52:30.745+00,63.745
10029,2022-02-28 15:52:30.745+00,65.701
10099,2022-02-28 15:52:30.745+00,11.255
10013,2022-02-28 15:52:30.745+00,168
10092,2022-02-28 15:52:30.745+00,153.804
10014,2022-02-28 15:52:30.745+00,742
10020,2022-02-28 15:52:30.745+00,39.846
10031,2022-02-28 15:52:30.745+00,65.753
10076,2022-02-28 15:52:30.745+00,66.873
10010,2022-02-28 15:52:30.745+00,152.66
10089,2022-02-28 15:52:30.745+00,210776.797
10083,2022-02-28 15:52:30.745+00,65.635
10023,2022-02-28 15:37:31.697+00,32.762
10086,2022-02-28 15:37:31.697+00,909.884
10017,2022-02-28 15:37:31.697+00,25.517
10092,2022-02-28 15:37:31.697+00,153.501
10099,2022-02-28 15:37:31.697+00,12.786
10090,2022-02-28 15:37:31.697+00,10.533
10010,2022-02-28 15:37:31.697+00,150.06
10011,2022-02-28 15:37:31.697+00,119.28
10028,2022-02-28 15:37:31.697+00,427.356
10084,2022-02-28 15:37:31.697+00,1016.397
10072,2022-02-28 15:37:31.696+00,11.086
10087,2022-02-28 15:37:31.696+00,24.077
10000,2022-02-28 15:37:31.696+00,55.241
10091,2022-02-28 15:37:31.696+00,67.069
10026,2022-02-28 15:37:31.696+00,42.619
10013,2022-02-28 15:37:31.696+00,201
10095,2022-02-28 15:37:31.696+00,1104.715
10030,2022-02-28 15:37:31.696+00,423.561
10094,2022-02-28 15:37:30.683+00,107.54
10074,2022-02-28 15:37:30.683+00,55898.813
10081,2022-02-28 15:37:30.683+00,57067.254
10101,2022-02-28 15:37:30.683+00,155.068
10079,2022-02-28 15:37:30.683+00,11.041
10020,2022-02-28 15:37:30.683+00,37.359
10100,2022-02-28 15:37:30.683+00,99.013
10029,2022-02-28 15:37:30.683+00,65.647
10004,2022-02-28 15:37:30.683+00,140.19
10082,2022-02-28 15:37:30.683+00,4.902
10077,2022-02-28 15:37:30.683+00,1016.528
10002,2022-02-28 15:37:30.683+00,138.85
10076,2022-02-28 15:37:30.683+00,66.295
10012,2022-02-28 15:37:30.683+00,185
10014,2022-02-28 15:37:30.683+00,746
10103,2022-02-28 15:37:30.683+00,111.194
10089,2022-02-28 15:37:30.683+00,210767.266
10015,2022-02-28 15:37:30.683+00,809
10096,2022-02-28 15:37:30.683+00,26.353
10031,2022-02-28 15:37:30.683+00,65.686
10098,2022-02-28 15:37:30.683+00,212965.422
10083,2022-02-28 15:37:30.683+00,65.142
10075,2022-02-28 15:37:30.683+00,4.954
10017,2022-02-28 15:22:31.5+00,23.774
10002,2022-02-28 15:22:31.5+00,138.26
10072,2022-02-28 15:22:31.5+00,6.641
10014,2022-02-28 15:22:31.5+00,748
10091,2022-02-28 15:22:31.5+00,67.151
10007,2022-02-28 15:22:31.5+00,93.6
10099,2022-02-28 15:22:31.5+00,12.959
10098,2022-02-28 15:22:31.5+00,212954.219
10086,2022-02-28 15:22:31.5+00,904.479
10092,2022-02-28 15:22:31.5+00,151.904
10029,2022-02-28 15:22:31.5+00,65.523
10010,2022-02-28 15:22:31.5+00,147.67
10020,2022-02-28 15:22:31.5+00,34.869
10011,2022-02-28 15:22:31.5+00,118.61
10023,2022-02-28 15:22:31.5+00,30.675
10074,2022-02-28 15:22:31.5+00,55894.363
10089,2022-02-28 15:22:31.5+00,210757.719
10082,2022-02-28 15:22:31.5+00,4.935
10031,2022-02-28 15:22:31.5+00,65.504
10084,2022-02-28 15:22:31.5+00,1014.901
10076,2022-02-28 15:22:31.5+00,65.589
10028,2022-02-28 15:22:31.5+00,424.771
10012,2022-02-28 15:22:31.5+00,190
10083,2022-02-28 15:22:31.5+00,66.085
10090,2022-02-28 15:22:31.5+00,10.474
10000,2022-02-28 15:22:31.499+00,54.104
10013,2022-02-28 15:22:31.499+00,197
10095,2022-02-28 15:22:31.499+00,1120.288
10026,2022-02-28 15:22:31.499+00,39.631
10030,2022-02-28 15:22:31.499+00,426.384
10087,2022-02-28 15:22:31.499+00,14.524
10081,2022-02-28 15:22:30.474+00,57062.781
10094,2022-02-28 15:22:30.474+00,108.306
10075,2022-02-28 15:22:30.474+00,4.922
10004,2022-02-28 15:22:30.474+00,139.62
10015,2022-02-28 15:22:30.474+00,816
10077,2022-02-28 15:22:30.474+00,1014.965
10100,2022-02-28 15:22:30.474+00,102.923
10022,2022-02-28 15:22:30.474+00,10.196
10079,2022-02-28 15:22:30.474+00,6.567
10103,2022-02-28 15:22:30.474+00,112.686
10101,2022-02-28 15:22:30.474+00,153.964
10096,2022-02-28 15:22:30.474+00,15.156
10023,2022-02-28 15:07:32.162+00,28.078
10017,2022-02-28 15:07:32.162+00,21.937
10099,2022-02-28 15:07:32.162+00,10.944
10011,2022-02-28 15:07:32.161+00,119.21
10072,2022-02-28 15:07:32.161+00,2.208
10086,2022-02-28 15:07:32.161+00,960.804
10000,2022-02-28 15:07:32.161+00,54.234
10091,2022-02-28 15:07:32.161+00,77.667
10084,2022-02-28 15:07:32.161+00,1016.943
10028,2022-02-28 15:07:32.161+00,426.395
10095,2022-02-28 15:07:32.161+00,946.189
10087,2022-02-28 15:07:32.161+00,4.866
10026,2022-02-28 15:07:32.161+00,36.199
10090,2022-02-28 15:07:32.161+00,11.123
10010,2022-02-28 15:07:32.161+00,144.9
10030,2022-02-28 15:07:32.161+00,417.553
10092,2022-02-28 15:07:32.161+00,148.499
10013,2022-02-28 15:07:32.161+00,179
10089,2022-02-28 15:07:31.131+00,210748.047
10031,2022-02-28 15:07:31.131+00,65.362
10014,2022-02-28 15:07:31.131+00,749
10012,2022-02-28 15:07:31.131+00,186
10076,2022-02-28 15:07:31.131+00,65.844
10088,2022-02-28 15:07:31.131+00,811.885
10003,2022-02-28 15:07:31.131+00,18.17
10098,2022-02-28 15:07:31.131+00,212943.906
10075,2022-02-28 15:07:31.131+00,4.935
10079,2022-02-28 15:07:31.131+00,2.155
10004,2022-02-28 15:07:31.131+00,139.12
10081,2022-02-28 15:07:31.131+00,57058.367
10094,2022-02-28 15:07:31.131+00,108.067
10103,2022-02-28 15:07:31.131+00,111.226
10007,2022-02-28 15:07:31.131+00,93.58
10015,2022-02-28 15:07:31.131+00,813
10074,2022-02-28 15:07:31.131+00,55889.934
10101,2022-02-28 15:07:31.131+00,148.636
10029,2022-02-28 15:07:31.131+00,65.385
10097,2022-02-28 15:07:31.131+00,918.808
10100,2022-02-28 15:07:31.131+00,75.343
10002,2022-02-28 15:07:31.131+00,137.58
10083,2022-02-28 15:07:31.131+00,63.13
10096,2022-02-28 15:07:31.131+00,4.84
10019,2022-02-28 15:07:31.131+00,10.25
10020,2022-02-28 15:07:31.131+00,32.384
10077,2022-02-28 15:07:31.131+00,1016.989
10016,2022-02-28 15:07:31.131+00,7.59
10082,2022-02-28 15:07:31.131+00,4.833
10073,2022-02-28 15:07:31.131+00,424.989
10025,2022-02-28 15:07:31.131+00,10.598
10080,2022-02-28 15:07:31.131+00,425.039
10042,2022-02-28 14:53:04.306+00,8.27
10055,2022-02-28 14:53:04.306+00,9.773
10054,2022-02-28 14:53:04.306+00,182.429
10041,2022-02-28 14:53:04.306+00,8
10053,2022-02-28 14:53:04.306+00,23.033
10056,2022-02-28 14:53:04.306+00,16.789
10104,2022-02-28 14:53:04.306+00,682.504
10043,2022-02-28 14:53:04.306+00,8
10057,2022-02-28 14:53:04.306+00,200.752
10040,2022-02-28 14:53:04.306+00,8
10052,2022-02-28 14:53:04.306+00,7.336
10106,2022-02-28 14:53:04.306+00,623.859
10058,2022-02-28 14:53:04.306+00,8.304
10059,2022-02-28 14:53:04.306+00,9.88
10039,2022-02-28 14:53:04.306+00,8
10060,2022-02-28 14:53:04.306+00,182.466
10061,2022-02-28 14:53:04.306+00,13.584
10051,2022-02-28 14:53:04.306+00,915
10050,2022-02-28 14:53:04.306+00,912
10062,2022-02-28 14:53:04.306+00,315.649
10063,2022-02-28 14:53:04.306+00,343.063
10049,2022-02-28 14:53:04.306+00,218
10044,2022-02-28 14:53:04.306+00,23.61
10036,2022-02-28 14:53:04.306+00,91.37
10064,2022-02-28 14:53:04.306+00,498.465
10108,2022-02-28 14:53:04.306+00,"""0.000"""
10065,2022-02-28 14:53:04.306+00,499.931
10066,2022-02-28 14:53:04.306+00,424.914
10045,2022-02-28 14:53:04.306+00,10.77
10048,2022-02-28 14:53:04.306+00,174
10067,2022-02-28 14:53:04.306+00,500
10068,2022-02-28 14:53:04.306+00,500
10109,2022-02-28 14:53:04.306+00,"""0.000"""
10069,2022-02-28 14:53:04.306+00,450
10070,2022-02-28 14:53:04.306+00,0
10046,2022-02-28 14:53:04.306+00,55.4
10071,2022-02-28 14:53:04.306+00,0
10047,2022-02-28 14:53:04.306+00,41.1
10038,2022-02-28 14:53:04.305+00,70.32
10037,2022-02-28 14:53:04.305+00,8
10107,2022-02-28 14:53:04.305+00,"""0.000"""
10105,2022-02-28 14:53:04.305+00,827.421
10072,2022-02-28 14:52:30.743+00,422.76
10007,2022-02-28 14:52:30.743+00,93.54
10000,2022-02-28 14:52:30.743+00,55.033
10012,2022-02-28 14:52:30.743+00,191
10082,2022-02-28 14:52:30.743+00,4.989
10030,2022-02-28 14:52:30.743+00,431.046
10002,2022-02-28 14:52:30.743+00,135.5
10089,2022-02-28 14:52:30.743+00,210738.281
10087,2022-02-28 14:52:30.743+00,806.977
10023,2022-02-28 14:52:30.743+00,25.626
10074,2022-02-28 14:52:30.743+00,55885.496
10084,2022-02-28 14:52:30.743+00,1018.369
10076,2022-02-28 14:52:30.743+00,63.909
10031,2022-02-28 14:52:30.743+00,65.575
10003,2022-02-28 14:52:30.743+00,135.51
10026,2022-02-28 14:52:30.743+00,33.7
10010,2022-02-28 14:52:30.743+00,142.14
10014,2022-02-28 14:52:30.743+00,747
10017,2022-02-28 14:52:30.743+00,20.049
10020,2022-02-28 14:52:30.743+00,29.767
10028,2022-02-28 14:52:30.743+00,420.366
10099,2022-02-28 14:52:30.743+00,10.945
10083,2022-02-28 14:52:30.743+00,67.235
10086,2022-02-28 14:52:30.743+00,934.007
10090,2022-02-28 14:52:30.743+00,10.812
10091,2022-02-28 14:52:30.743+00,75.027
10098,2022-02-28 14:52:30.743+00,212933.406
10013,2022-02-28 14:52:30.743+00,167
10029,2022-02-28 14:52:30.743+00,65.519
10095,2022-02-28 14:52:30.743+00,945.357
10092,2022-02-28 14:52:30.743+00,145.613
10094,2022-02-28 14:52:29.732+00,109.184
10101,2022-02-28 14:52:29.732+00,146.148
10015,2022-02-28 14:52:29.731+00,812
10081,2022-02-28 14:52:29.731+00,57053.957
10075,2022-02-28 14:52:29.731+00,4.873
10100,2022-02-28 14:52:29.731+00,77.197
10096,2022-02-28 14:52:29.731+00,913.156
10103,2022-02-28 14:52:29.731+00,113.499
10077,2022-02-28 14:52:29.731+00,1018.401
10004,2022-02-28 14:52:29.731+00,136.82
10079,2022-02-28 14:52:29.731+00,422.782
10100,2022-02-28 14:37:30.498+00,73.565
10080,2022-02-28 14:37:30.498+00,405.819
10079,2022-02-28 14:37:30.498+00,418.32
10082,2022-02-28 14:37:30.498+00,4.944
10035,2022-02-28 14:37:30.498+00,0
10005,2022-02-28 14:37:30.498+00,8
10031,2022-02-28 14:37:30.498+00,64.788
10103,2022-02-28 14:37:30.498+00,111.81
10083,2022-02-28 14:37:30.498+00,66.043
10014,2022-02-28 14:37:30.498+00,748
10015,2022-02-28 14:37:30.498+00,813
10081,2022-02-28 14:37:30.498+00,57049.496
10002,2022-02-28 14:37:30.498+00,134.32
10074,2022-02-28 14:37:30.498+00,55881.125
10077,2022-02-28 14:37:30.498+00,1014.964
10073,2022-02-28 14:37:30.498+00,424.983
10097,2022-02-28 14:37:30.498+00,882.877
10078,2022-02-28 14:37:30.498+00,0.5
10012,2022-02-28 14:37:30.498+00,194
10004,2022-02-28 14:37:30.498+00,135.75
10007,2022-02-28 14:37:30.498+00,93.61
10076,2022-02-28 14:37:30.498+00,66.483
10025,2022-02-28 14:37:30.498+00,12.88
10075,2022-02-28 14:37:30.498+00,4.955
10027,2022-02-28 14:37:30.498+00,260.667
10096,2022-02-28 14:37:30.498+00,902.232
10023,2022-02-28 14:37:30.497+00,22.869
10026,2022-02-28 14:37:30.497+00,31.142
10003,2022-02-28 14:37:30.497+00,182.68
10090,2022-02-28 14:37:30.497+00,11.447
10091,2022-02-28 14:37:30.497+00,82.907
10086,2022-02-28 14:37:30.497+00,988.811
10098,2022-02-28 14:37:30.497+00,212922.484
10072,2022-02-28 14:37:30.497+00,418.388
10092,2022-02-28 14:37:30.497+00,147.53
10010,2022-02-28 14:37:30.497+00,139.3
10029,2022-02-28 14:37:30.497+00,64.959
10020,2022-02-28 14:37:30.497+00,27.4
10099,2022-02-28 14:37:30.497+00,10.758
10006,2022-02-28 14:37:30.497+00,302.07
10011,2022-02-28 14:37:30.497+00,119.25
10084,2022-02-28 14:37:30.497+00,1014.876
10017,2022-02-28 14:37:30.497+00,18.256
10028,2022-02-28 14:37:30.497+00,428.403
10089,2022-02-28 14:37:30.497+00,210728.453
10000,2022-02-28 14:37:30.496+00,55.108
10030,2022-02-28 14:37:30.496+00,427.18
10095,2022-02-28 14:37:30.496+00,929.694
10087,2022-02-28 14:37:30.496+00,797.154
10013,2022-02-28 14:37:30.496+00,175
10033,2022-02-28 14:37:29.48+00,425
10022,2022-02-28 14:37:29.48+00,9.571
10085,2022-02-28 14:37:29.48+00,0.5
10093,2022-02-28 14:37:29.48+00,1.25
10021,2022-02-28 14:37:29.48+00,198.179
10102,2022-02-28 14:37:29.48+00,1.25
10032,2022-02-28 14:37:29.48+00,425
10018,2022-02-28 14:37:29.48+00,143.139
10008,2022-02-28 14:37:29.48+00,18.5
10088,2022-02-28 14:37:29.48+00,896.437
10034,2022-02-28 14:37:29.48+00,0
10101,2022-02-28 14:37:29.48+00,147.72
10019,2022-02-28 14:37:29.48+00,10.856
10094,2022-02-28 14:37:29.48+00,108.023
10024,2022-02-28 14:37:29.48+00,167.55
10016,2022-02-28 14:37:29.48+00,7.274
10002,2022-02-28 14:07:31.069+00,302.08
10087,2022-02-28 14:07:31.069+00,777.502
10090,2022-02-28 14:07:31.069+00,10.023
10074,2022-02-28 14:07:31.069+00,55872.238
10098,2022-02-28 14:07:31.069+00,212901.125
10092,2022-02-28 14:07:31.069+00,146.283
10020,2022-02-28 14:07:31.069+00,22.262
10029,2022-02-28 14:07:31.069+00,64.21
10014,2022-02-28 14:07:31.069+00,745
10012,2022-02-28 14:07:31.069+00,184
10023,2022-02-28 14:07:31.069+00,18.005
10089,2022-02-28 14:07:31.069+00,210708.797
10083,2022-02-28 14:07:31.069+00,64.74
10028,2022-02-28 14:07:31.069+00,421.876
10082,2022-02-28 14:07:31.069+00,4.91
10031,2022-02-28 14:07:31.069+00,63.47
10084,2022-02-28 14:07:31.069+00,1013.243
10076,2022-02-28 14:07:31.069+00,64.332
10091,2022-02-28 14:07:31.069+00,63.697
10095,2022-02-28 14:07:31.069+00,994.66
10011,2022-02-28 14:07:31.069+00,119.28
10003,2022-02-28 14:07:31.069+00,182.64
10013,2022-02-28 14:07:31.069+00,177
10026,2022-02-28 14:07:31.069+00,25.667
10000,2022-02-28 14:07:31.069+00,55.209
10017,2022-02-28 14:07:31.069+00,14.374
10072,2022-02-28 14:07:31.069+00,409.502
10086,2022-02-28 14:07:31.069+00,867.15
10099,2022-02-28 14:07:31.069+00,11.516
10030,2022-02-28 14:07:31.069+00,423.95
10010,2022-02-28 14:07:31.069+00,133.81
10075,2022-02-28 14:07:30.05+00,4.883
10004,2022-02-28 14:07:30.05+00,134.64
10016,2022-02-28 14:07:30.05+00,7.274
10015,2022-02-28 14:07:30.05+00,811
10081,2022-02-28 14:07:30.05+00,57040.66
10025,2022-02-28 14:07:30.05+00,12.88
10103,2022-02-28 14:07:30.05+00,111.696
10096,2022-02-28 14:07:30.05+00,880.877
10100,2022-02-28 14:07:30.05+00,84.425
10019,2022-02-28 14:07:30.05+00,10.856
10094,2022-02-28 14:07:30.05+00,106.513
10101,2022-02-28 14:07:30.05+00,147.71
10077,2022-02-28 14:07:30.05+00,1013.259
10079,2022-02-28 14:07:30.05+00,409.487
10058,2022-02-28 13:54:04.285+00,8.176
10051,2022-02-28 13:54:04.285+00,916
10049,2022-02-28 13:54:04.285+00,203
10059,2022-02-28 13:54:04.285+00,1.952
10062,2022-02-28 13:54:04.285+00,302.393
10040,2022-02-28 13:54:04.285+00,8
10063,2022-02-28 13:54:04.285+00,343.063
10036,2022-02-28 13:54:04.285+00,122.4
10041,2022-02-28 13:54:04.285+00,8
10039,2022-02-28 13:54:04.285+00,8
10057,2022-02-28 13:54:03.27+00,200.752
10107,2022-02-28 13:54:03.27+00,"""0.000"""
10038,2022-02-28 13:54:03.27+00,70.25
10043,2022-02-28 13:54:03.27+00,8
10060,2022-02-28 13:54:03.27+00,182.466
10106,2022-02-28 13:54:03.27+00,206.345
10061,2022-02-28 13:54:03.27+00,13.619
10037,2022-02-28 13:54:03.27+00,8
10050,2022-02-28 13:54:03.27+00,912
10047,2022-02-28 13:54:03.27+00,62.58
10053,2022-02-28 13:54:03.27+00,16.164
10044,2022-02-28 13:54:03.27+00,23.63
10042,2022-02-28 13:54:03.27+00,8.32
10054,2022-02-28 13:54:03.27+00,182.429
10064,2022-02-28 13:54:03.27+00,515.519
10108,2022-02-28 13:54:03.27+00,"""0.000"""
10065,2022-02-28 13:54:03.27+00,503.762
10104,2022-02-28 13:54:03.27+00,833.177
10056,2022-02-28 13:54:03.27+00,9.032
10066,2022-02-28 13:54:03.27+00,419.731
10048,2022-02-28 13:54:03.27+00,188
10105,2022-02-28 13:54:03.27+00,704.156
10055,2022-02-28 13:54:03.27+00,10.261
10067,2022-02-28 13:54:03.27+00,500
10045,2022-02-28 13:54:03.27+00,10.8
10068,2022-02-28 13:54:03.27+00,500
10109,2022-02-28 13:54:03.27+00,"""0.000"""
10069,2022-02-28 13:54:03.27+00,450
10070,2022-02-28 13:54:03.27+00,0
10071,2022-02-28 13:54:03.27+00,0
10046,2022-02-28 13:54:03.27+00,76.63
10052,2022-02-28 13:54:03.27+00,7.657
10023,2022-02-28 13:52:30.875+00,15.798
10010,2022-02-28 13:52:30.875+00,131.27
10099,2022-02-28 13:52:30.875+00,12.145
10084,2022-02-28 13:52:30.875+00,1013.713
10091,2022-02-28 13:52:30.875+00,63.493
10017,2022-02-28 13:52:30.875+00,12.549
10026,2022-02-28 13:52:30.875+00,22.292
10028,2022-02-28 13:52:30.875+00,423.355
10000,2022-02-28 13:52:30.875+00,54.197
10092,2022-02-28 13:52:30.875+00,149.697
10090,2022-02-28 13:52:30.875+00,10.141
10072,2022-02-28 13:52:30.875+00,405.091
10011,2022-02-28 13:52:30.875+00,119.33
10086,2022-02-28 13:52:30.875+00,876.889
10030,2022-02-28 13:52:30.874+00,420.622
10087,2022-02-28 13:52:30.874+00,767.823
10095,2022-02-28 13:52:30.874+00,1049.078
10013,2022-02-28 13:52:30.874+00,187
10098,2022-02-28 13:52:29.858+00,212889.672
10031,2022-02-28 13:52:29.858+00,62.922
10029,2022-02-28 13:52:29.858+00,63.864
10012,2022-02-28 13:52:29.858+00,193
10100,2022-02-28 13:52:29.858+00,94.137
10014,2022-02-28 13:52:29.858+00,743
10077,2022-02-28 13:52:29.858+00,1013.798
10096,2022-02-28 13:52:29.858+00,869.41
10074,2022-02-28 13:52:29.858+00,55867.828
10006,2022-02-28 13:52:29.858+00,302.1
10101,2022-02-28 13:52:29.858+00,151.065
10007,2022-02-28 13:52:29.858+00,93.6
10020,2022-02-28 13:52:29.858+00,19.601
10083,2022-02-28 13:52:29.858+00,63.387
10089,2022-02-28 13:52:29.858+00,210699.125
10094,2022-02-28 13:52:29.858+00,105.231
10082,2022-02-28 13:52:29.858+00,4.868
